學年度,設立別 ,學校類別,學校代碼,學校名稱,,,總計,男,女,男,女,男,女,男,女,男,女,男,女
102,私立,一般大學,1001,東海大學,210401,音樂學系,4,4,0,1,0,3,0,0,0,0,0,0,0
102,私立,一般大學,1001,東海大學,220201,中國文學系,1,0,1,0,1,0,0,0,0,0,0,0,0
102,私立,一般大學,1001,東海大學,220301,外國語文學系,10,8,2,0,0,5,2,0,0,2,0,1,0
102,私立,一般大學,1001,東海大學,220341,日本語言文化學系,7,6,1,0,0,2,0,3,1,1,0,0,0
102,私立,一般大學,1001,東海大學,340408,國際經營與貿易學系,3,1,2,0,0,1,1,0,0,0,1,0,0
102,私立,一般大學,1001,東海大學,420103,生命科學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1001,東海大學,440101,化學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1001,東海大學,520403,化學工程與材料工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1001,東海大學,580101,建築學系,1,1,0,0,0,0,0,0,0,1,0,0,0
102,私立,一般大學,1001,東海大學,999901,共同學科暨通識教育中心,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1001,東海大學,999901,英語中心,7,6,1,0,0,1,0,0,0,4,1,1,0
102,私立,一般大學,1002,輔仁大學,140708,教育領導與發展研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,210401,音樂學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,220307,英國語文學系,3,2,1,0,0,1,0,1,1,0,0,0,0
102,私立,一般大學,1002,輔仁大學,220314,法國語文學系,3,2,1,0,0,1,0,1,1,0,0,0,0
102,私立,一般大學,1002,輔仁大學,220316,德語語文學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1002,輔仁大學,220318,西班牙語文學系,4,4,0,0,0,2,0,2,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,220320,日本語文學系,5,2,3,0,0,1,2,1,1,0,0,0,0
102,私立,一般大學,1002,輔仁大學,220325,義大利語文學系,4,4,0,0,0,0,0,3,0,1,0,0,0
102,私立,一般大學,1002,輔仁大學,220801,宗教學系,2,2,0,0,0,1,0,1,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,220901,歷史學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,229911,跨文化研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,340522,金融與國際企業學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,380101,法律學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,380106,學士後法律學系,1,0,1,0,0,0,1,0,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,520114,資訊工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,521306,應用科學與工程研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,720507,營養科學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,760403,兒童與家庭學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1002,輔仁大學,999901,全人教育課程中心,1,1,0,0,0,0,0,0,0,1,0,0,0
102,私立,一般大學,1003,東吳大學,210401,音樂學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1003,東吳大學,220309,英文學系,11,9,2,1,1,2,0,3,1,3,0,0,0
102,私立,一般大學,1003,東吳大學,220320,日本語文學系,4,3,1,0,0,0,0,1,0,2,1,0,0
102,私立,一般大學,1003,東吳大學,221101,哲學系,2,2,0,0,0,1,0,0,0,0,0,1,0
102,私立,一般大學,1003,東吳大學,229999,人文社會學院,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1003,東吳大學,310101,經濟學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1003,東吳大學,310710,德國文化學系,2,2,0,0,0,2,0,0,0,0,0,0,0
102,私立,一般大學,1003,東吳大學,340301,企業管理學系,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1004,中原大學,220204,應用華語文學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1004,中原大學,220304,應用外國語文學系,2,2,0,0,0,0,0,1,0,1,0,0,0
102,私立,一般大學,1004,中原大學,220801,宗教研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1004,中原大學,340408,國際經營與貿易學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1004,中原大學,440101,化學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1004,中原大學,440301,物理學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1004,中原大學,520401,化學工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1004,中原大學,520611,工業與系統工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1005,淡江大學,220309,英文學系,8,6,2,0,0,3,0,0,2,3,0,0,0
102,私立,一般大學,1005,淡江大學,220314,法國語文學系,6,5,1,1,0,4,0,0,1,0,0,0,0
102,私立,一般大學,1005,淡江大學,220315,德國語文學系,3,3,0,1,0,0,0,2,0,0,0,0,0
102,私立,一般大學,1005,淡江大學,220318,西班牙語文學系,4,3,1,0,0,2,0,0,1,1,0,0,0
102,私立,一般大學,1005,淡江大學,220320,日本語文學系,9,7,2,1,0,2,0,3,1,1,1,0,0
102,私立,一般大學,1005,淡江大學,220323,俄國語文學系,3,0,3,0,0,0,0,0,2,0,0,0,1
102,私立,一般大學,1005,淡江大學,220342,英美語言文化學系,2,0,2,0,0,0,0,0,1,0,0,0,1
102,私立,一般大學,1005,淡江大學,310101,經濟學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1005,淡江大學,310202,全球政治經濟學系,4,3,1,0,0,0,0,2,1,0,0,1,0
102,私立,一般大學,1005,淡江大學,310706,歐洲研究所,3,2,1,2,1,0,0,0,0,0,0,0,0
102,私立,一般大學,1005,淡江大學,310730,美洲研究所,2,2,0,1,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1005,淡江大學,310731,亞洲研究所,2,2,0,0,0,0,0,1,0,0,0,1,0
102,私立,一般大學,1005,淡江大學,320105,資訊傳播學系,1,1,0,0,0,0,0,0,0,1,0,0,0
102,私立,一般大學,1005,淡江大學,340307,國際企業學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1005,淡江大學,440301,物理學系,2,2,0,2,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1005,淡江大學,580101,建築學系,2,2,0,0,0,0,0,0,0,0,0,2,0
102,私立,一般大學,1006,中國文化大學,210401,音樂學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1006,中國文化大學,210502,中國戲劇學系,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1006,中國文化大學,220307,英國語文學系,3,3,0,0,0,1,0,2,0,0,0,0,0
102,私立,一般大學,1006,中國文化大學,220314,法國語文學系,2,2,0,0,0,1,0,0,0,1,0,0,0
102,私立,一般大學,1006,中國文化大學,220315,德國語文學系,2,1,1,0,0,0,0,1,1,0,0,0,0
102,私立,一般大學,1006,中國文化大學,220320,日本語文學系,5,4,1,0,0,2,0,1,0,1,0,0,1
102,私立,一般大學,1006,中國文化大學,220323,俄國語文學系,2,1,1,0,0,0,0,1,1,0,0,0,0
102,私立,一般大學,1006,中國文化大學,220324,韓國語文學系,3,1,2,0,1,0,1,0,0,0,0,1,0
102,私立,一般大學,1006,中國文化大學,310601,地理學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1006,中國文化大學,310804,行政管理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1006,中國文化大學,320802,廣告學系,1,1,0,0,0,0,0,0,0,1,0,0,0
102,私立,一般大學,1006,中國文化大學,340307,國際企業管理學系,3,2,1,0,0,0,0,0,0,2,1,0,0
102,私立,一般大學,1006,中國文化大學,340401,國際貿易學系,1,1,0,0,0,0,0,0,0,1,0,0,0
102,私立,一般大學,1006,中國文化大學,340501,財務金融學系,1,0,1,0,0,0,0,0,0,0,1,0,0
102,私立,一般大學,1006,中國文化大學,480109,資訊管理學系,1,1,0,0,0,0,0,0,0,1,0,0,0
102,私立,一般大學,1006,中國文化大學,620702,土地資源學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1006,中國文化大學,810508,休閒事業管理學士學位學程,1,0,1,0,0,0,0,0,0,0,1,0,0
102,私立,一般大學,1006,中國文化大學,999901,語文教學中心,8,7,1,1,0,0,0,0,0,6,1,0,0
102,私立,一般大學,1007,逢甲大學,220301,外國語文學系,2,1,1,0,0,1,1,0,0,0,0,0,0
102,私立,一般大學,1007,逢甲大學,340301,企業管理學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1007,逢甲大學,340401,國際貿易學系,2,2,0,0,0,0,0,2,0,0,0,0,0
102,私立,一般大學,1007,逢甲大學,340801,行銷學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1007,逢甲大學,520101,電機工程學系,2,2,0,1,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1007,逢甲大學,520903,環境工程與科學學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1007,逢甲大學,580101,建築學系,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1007,逢甲大學,999901,外語教學中心,10,9,1,0,0,0,0,0,0,9,1,0,0
102,私立,一般大學,1008,靜宜大學,220307,英國語文學系,6,2,4,0,2,1,1,1,0,0,1,0,0
102,私立,一般大學,1008,靜宜大學,220318,西班牙語文學系,5,4,1,0,0,2,1,1,0,1,0,0,0
102,私立,一般大學,1008,靜宜大學,220320,日本語文學系,4,1,3,0,0,1,0,0,3,0,0,0,0
102,私立,一般大學,1008,靜宜大學,320101,大眾傳播學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1008,靜宜大學,999901,外語教學中心,3,3,0,0,0,0,0,0,0,0,0,3,0
102,私立,一般大學,1009,長庚大學,230303,工業設計學系,1,0,1,0,0,0,0,0,0,0,1,0,0
102,私立,一般大學,1009,長庚大學,420503,生物醫學系,3,3,0,1,0,1,0,1,0,0,0,0,0
102,私立,一般大學,1009,長庚大學,520103,電子工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1009,長庚大學,520114,資訊工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1009,長庚大學,520201,機械工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1009,長庚大學,520227,醫療機電工程研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1009,長庚大學,720102,臨床醫學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1009,長庚大學,720104,中醫學系,2,2,0,0,0,0,0,1,0,1,0,0,0
102,私立,一般大學,1009,長庚大學,720705,醫學生物技術暨檢驗學系,2,2,0,1,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1009,長庚大學,999901,通識教育中心,4,3,1,0,0,1,0,0,1,2,0,0,0
102,私立,一般大學,1010,元智大學,210709,藝術與設計學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1010,元智大學,220201,中國語文學系,1,0,1,0,1,0,0,0,0,0,0,0,0
102,私立,一般大學,1010,元智大學,220303,應用外語學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1010,元智大學,320105,資訊傳播學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1010,元智大學,480109,資訊管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1010,元智大學,520106,光電工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1010,元智大學,999901,國際語言文化中心,5,5,0,0,0,0,0,0,0,0,0,5,0
102,私立,一般大學,1011,中華大學,220301,外國語文學系,2,2,0,0,0,0,0,1,0,1,0,0,0
102,私立,一般大學,1011,中華大學,220321,應用日語學系,4,3,1,0,0,1,0,2,1,0,0,0,0
102,私立,一般大學,1011,中華大學,340307,國際企業學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1012,大葉大學,210606,造形藝術學系,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1012,大葉大學,220310,英美語文學系,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1012,大葉大學,220321,應用日語學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1012,大葉大學,220327,歐洲語文學系,3,1,2,0,0,0,0,0,1,0,1,1,0
102,私立,一般大學,1012,大葉大學,230303,工業設計學系,2,2,0,0,0,0,0,0,0,0,0,2,0
102,私立,一般大學,1012,大葉大學,340301,企業管理學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1012,大葉大學,340307,國際企業管理學系,2,0,2,0,0,0,0,0,0,0,1,0,1
102,私立,一般大學,1012,大葉大學,999901,國際語言中心,5,4,1,0,0,0,0,0,0,0,0,4,1
102,私立,一般大學,1013,華梵大學,220301,外國語文學系,2,2,0,0,0,0,0,0,0,2,0,0,0
102,私立,一般大學,1013,華梵大學,310716,東方人文思想研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1014,義守大學,220312,應用英語學系,2,2,0,0,0,0,0,1,0,1,0,0,0
102,私立,一般大學,1014,義守大學,220321,應用日語學系,4,3,1,0,0,1,0,1,0,1,1,0,0
102,私立,一般大學,1014,義守大學,340309,國際企業經營學系,5,3,2,0,0,0,0,0,2,1,0,2,0
102,私立,一般大學,1014,義守大學,340516,國際財務金融學系,5,4,1,0,0,0,0,2,0,1,0,1,1
102,私立,一般大學,1014,義守大學,520101,電機工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1014,義守大學,521108,生物醫學工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1014,義守大學,810102,餐旅管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1014,義守大學,810224,國際觀光餐旅學系,4,2,2,0,0,0,0,1,2,1,0,0,0
102,私立,一般大學,1014,義守大學,819910,娛樂事業管理學系,5,4,1,0,0,0,0,1,0,0,0,3,1
102,私立,一般大學,1015,世新大學,220308,英語學系,2,1,1,0,1,1,0,0,0,0,0,0,0
102,私立,一般大學,1015,世新大學,220320,日本語文學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1015,世新大學,310804,行政管理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1015,世新大學,999901,語言視聽教育中心,5,5,0,0,0,0,0,0,0,4,0,1,0
102,私立,一般大學,1016,銘傳大學,220312,應用英語學系,5,4,1,0,0,1,1,2,0,1,0,0,0
102,私立,一般大學,1016,銘傳大學,220321,應用日語學系,3,0,3,0,0,0,1,0,1,0,1,0,0
102,私立,一般大學,1016,銘傳大學,230307,商品設計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1016,銘傳大學,340307,國際企業學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1016,銘傳大學,480503,資訊科技應用學士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1016,銘傳大學,999901,英語教學中心,22,20,2,0,0,0,0,6,0,14,2,0,0
102,私立,一般大學,1017,實踐大學,220303,應用外語學系,2,2,0,0,0,0,0,1,0,0,0,1,0
102,私立,一般大學,1017,實踐大學,220312,應用英語學系,6,5,1,0,0,2,0,1,1,2,0,0,0
102,私立,一般大學,1017,實踐大學,220338,應用日文學系,6,4,2,0,0,0,0,1,1,0,0,3,1
102,私立,一般大學,1017,實踐大學,340307,國際企業管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1017,實踐大學,340401,國際貿易學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1017,實踐大學,520128,資訊科技與通訊學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1017,實踐大學,580102,建築設計學系,2,2,0,1,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1017,實踐大學,810201,觀光管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1017,實踐大學,810701,服裝設計學系,4,4,0,0,0,0,0,0,0,0,0,4,0
102,私立,一般大學,1017,實踐大學,810706,服飾設計與經營學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1017,實踐大學,999901,博雅學部,2,2,0,0,0,0,0,0,0,1,0,1,0
102,私立,一般大學,1019,高雄醫學大學,310501,心理學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1019,高雄醫學大學,720101,醫學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1019,高雄醫學大學,720301,藥學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1019,高雄醫學大學,720601,護理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1020,南華大學,210406,民族音樂學系,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1020,南華大學,580113,建築與景觀學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1021,真理大學,220303,應用外語學系,3,1,2,0,0,0,0,1,0,0,2,0,0
102,私立,一般大學,1021,真理大學,220310,英美語文學系,2,2,0,0,0,0,0,1,0,1,0,0,0
102,私立,一般大學,1021,真理大學,220321,應用日語學系,5,1,4,0,0,1,0,0,2,0,2,0,0
102,私立,一般大學,1021,真理大學,810102,餐旅管理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1021,真理大學,999901,通識教育中心,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1027,慈濟大學,220310,英美語文學系,2,2,0,0,0,1,0,1,0,0,0,0,0
102,私立,一般大學,1027,慈濟大學,220319,東方語文學系,2,1,1,0,0,0,0,1,1,0,0,0,0
102,私立,一般大學,1027,慈濟大學,221002,人類發展學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1027,慈濟大學,420318,分子生物暨人類遺傳學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1027,慈濟大學,720117,醫學科學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1028,臺北醫學大學,229903,醫學人文研究所(人文暨社會科學院),1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1028,臺北醫學大學,521107,生醫材料暨組織工程研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1028,臺北醫學大學,720101,醫學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1028,臺北醫學大學,720224,全球衛生暨發展碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1028,臺北醫學大學,720323,癌症生物學與藥物研發博士學位學程,2,2,0,1,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1028,臺北醫學大學,760219,高齡健康管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1029,中山醫學大學,220706,應用外國語言學系,2,1,1,0,0,1,0,0,1,0,0,0,0
102,私立,一般大學,1029,中山醫學大學,720101,醫學系,2,1,1,0,0,1,0,0,1,0,0,0,0
102,私立,一般大學,1033,長榮大學,220321,應用日語學系,3,2,1,1,0,0,0,1,1,0,0,0,0
102,私立,一般大學,1033,長榮大學,220501,翻譯學系,5,3,2,0,0,1,0,1,0,1,1,0,1
102,私立,一般大學,1033,長榮大學,220803,哲學與宗教學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1033,長榮大學,220807,神學系,2,2,0,1,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1033,長榮大學,310719,台灣研究所,2,2,0,0,0,1,0,1,0,0,0,0,0
102,私立,一般大學,1033,長榮大學,999901,語文教育中心,4,4,0,0,0,0,0,1,0,0,0,3,0
102,私立,一般大學,1035,中國醫藥大學,310515,神經科學與認知科學研究所,2,1,1,1,1,0,0,0,0,0,0,0,0
102,私立,一般大學,1035,中國醫藥大學,720101,醫學系,4,4,0,0,0,0,0,0,0,0,0,4,0
102,私立,一般大學,1035,中國醫藥大學,720102,臨床醫學研究所,2,2,0,0,0,0,0,1,0,0,0,1,0
102,私立,一般大學,1035,中國醫藥大學,720104,中醫學系,2,2,0,0,0,0,0,0,0,0,0,2,0
102,私立,一般大學,1035,中國醫藥大學,720301,藥學系,1,0,1,0,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1035,中國醫藥大學,999901,通識教育中心,2,2,0,0,0,0,0,0,0,0,0,2,0
102,私立,一般大學,1039,玄奘大學,220303,應用外語學系,4,2,2,0,0,0,0,2,2,0,0,0,0
102,私立,一般大學,1039,玄奘大學,220801,宗教學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1039,玄奘大學,380101,法律學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1048,亞洲大學,220301,外國語文學系,3,3,0,0,0,0,0,2,0,1,0,0,0
102,私立,一般大學,1048,亞洲大學,340303,經營管理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1048,亞洲大學,340307,國際企業學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1048,亞洲大學,340501,財務金融學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1048,亞洲大學,380201,財經法律學系,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1048,亞洲大學,420606,生物與醫學資訊學系,1,1,0,1,0,0,0,0,0,0,0,0,0
102,私立,一般大學,1048,亞洲大學,999901,語文教學研究發展中心,10,9,1,0,0,0,0,0,0,0,0,9,1
102,私立,一般大學,1049,開南大學,220312,應用英語學系,3,3,0,0,0,0,0,1,0,0,0,2,0
102,私立,一般大學,1049,開南大學,220321,應用日語學系,7,4,3,0,0,0,0,2,0,0,0,2,3
102,私立,一般大學,1049,開南大學,340307,國際企業學系,2,2,0,0,0,0,0,1,0,0,0,1,0
102,私立,一般大學,1049,開南大學,340905,健康產業管理學系,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1049,開南大學,349982,多媒體與行動商務學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1050,佛光大學,220301,外國語文學系,1,1,0,0,0,0,0,0,0,0,0,1,0
102,私立,一般大學,1050,佛光大學,220804,佛教學系,3,2,1,0,0,1,0,1,1,0,0,0,0
102,私立,一般大學,1050,佛光大學,220901,歷史學系,2,1,1,1,0,0,0,0,1,0,0,0,0
102,私立,一般大學,1050,佛光大學,229908,文化資產與創意學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1050,佛光大學,320102,傳播學系,1,1,0,0,0,1,0,0,0,0,0,0,0
102,私立,一般大學,1050,佛光大學,480503,資訊應用學系,1,1,0,0,0,0,0,1,0,0,0,0,0
102,私立,一般大學,1058,明道大學,220207,國學研究所,1,1,0,0,0,0,0,0,0,0,0,1,0
